#=====================================================
# File created:        Thu-24-Oct-2024-at-02-10-26PM
# Size of lattice:     1x1
# Number of MC steps:  50
# Reduced temperature: 0.500
# Number of threads:   6
# Run time (s):        0.030158
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000      -4.0000  1.1028 
   00001    1.0000      -4.0000  1.3725 
   00002    1.0000      -4.0000  2.4316 
   00003    1.0000      -4.0000  1.0011 
   00004    1.0000      -4.0000  2.4327 
   00005    1.0000      -4.0000  2.2475 
   00006    1.0000      -4.0000  1.1706 
   00007    1.0000      -4.0000  2.4340 
   00008    1.0000      -4.0000  1.7602 
   00009    1.0000      -4.0000  1.8731 
   00010    1.0000      -4.0000  1.0748 
   00011    1.0000      -4.0000  1.7248 
   00012    1.0000      -4.0000  1.3713 
   00013    1.0000      -4.0000  1.0860 
   00014    1.0000      -4.0000  1.2744 
   00015    1.0000      -4.0000  2.4502 
   00016    1.0000      -4.0000  1.3350 
   00017    1.0000      -4.0000  1.0069 
   00018    1.0000      -4.0000  1.2563 
   00019    1.0000      -4.0000  2.0111 
   00020    1.0000      -4.0000  2.1551 
   00021    1.0000      -4.0000  2.4986 
   00022    1.0000      -4.0000  1.7518 
   00023    1.0000      -4.0000  1.3745 
   00024    1.0000      -4.0000  1.3615 
   00025    1.0000      -4.0000  1.3749 
   00026    1.0000      -4.0000  1.2201 
   00027    1.0000      -4.0000  2.2827 
   00028    1.0000      -4.0000  2.0284 
   00029    1.0000      -4.0000  2.3716 
   00030    1.0000      -4.0000  2.4881 
   00031    1.0000      -4.0000  1.2145 
   00032    1.0000      -4.0000  2.1611 
   00033    1.0000      -4.0000  1.1040 
   00034    1.0000      -4.0000  1.2842 
   00035    1.0000      -4.0000  1.3428 
   00036    1.0000      -4.0000  1.2084 
   00037    1.0000      -4.0000  1.2072 
   00038    1.0000      -4.0000  1.2950 
   00039    1.0000      -4.0000  1.3467 
   00040    1.0000      -4.0000  1.0257 
   00041    1.0000      -4.0000  1.5733 
   00042    1.0000      -4.0000  1.1585 
   00043    1.0000      -4.0000  1.0003 
   00044    1.0000      -4.0000  1.2307 
   00045    1.0000      -4.0000  1.3749 
   00046    1.0000      -4.0000  2.0667 
   00047    1.0000      -4.0000  2.4997 
   00048    1.0000      -4.0000  1.8056 
   00049    1.0000      -4.0000  2.4996 
   00050    1.0000      -4.0000  2.2643 
